YEAR,MONTH,SUPPLIER,ITEM CODE,ITEM DESCRIPTION,ITEM TYPE,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES,TOTAL SALES,LOG_TOTAL_SALES,TRANSFER_RATIO
2020,1,LANTERNA DISTRIBUTORS INC,366323,ITALO CESCON TRALCETTO P/GRIG - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,CONSTANTINE WINES INC,36641,CHARAMBA - 750ML,WINE,0.16,0.0,2.0,2.16,1.1505720275988207,0.8620689655172414
2020,1,JOS VICTORI WINES,366439,FRITZ DE KATZ RIES - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,1,CONSTELLATION BRANDS,36650,SVEDKA VODKA - 750ML,LIQUOR,123.05,109.0,2.0,125.05,4.836678653633929,0.886739218057235
2020,1,MOET HENNESSY USA,36692,HENNESSY COGNAC VSOP - 1L,LIQUOR,1.46,6.0,2.0,3.46,1.4951487660319727,2.845528455284553
2020,1,PERNOD RICARD USA LLC,36706,ABSOLUT VODKA - MANDRIN - 750ML,LIQUOR,0.57,1.0,0.0,0.57,0.4510756193602166,1.2738853503184715
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,367117,ENRIQUE FOSTER MALBEC IQUE - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,PERNOD RICARD USA LLC,36714,ABSOLUT VODKA - MANDRIN - 50ML,LIQUOR,2.03,3.0,0.0,2.03,1.1085626195212777,1.3201320132013201
2020,1,DIAGEO NORTH AMERICA INC,36722,KETEL ONE VODKA - 750ML,LIQUOR,44.12,35.92,1.0,45.12,3.8312466954008584,0.8182624113475178
2020,1,BANFI PRODUCTS CORP,367648,PACIFIC RIM SW RIES - 750ML,WINE,0.0,0.0,6.0,6.0,1.9459101490553132,1.0
2020,1,MARK ANTHONY BRANDS INC,36770,WHITE CLAW BLACK CHERRY 6/4 16OZ CAN,BEER,80.98,86.0,187.29,268.27,5.595714593686387,1.0612344474262014
2020,1,MARK ANTHONY BRANDS INC,36771,WHITE CLAW MANGO 6/4 16OZ CAN,BEER,65.63,76.0,154.83,220.46,5.400241986269962,1.155635599579769
2020,1,MARK ANTHONY BRANDS INC,36772,WHITE CLAW RUBY GRAPEFRUIT 6/4 16OZ CAN,BEER,10.14,29.0,70.96,81.1,4.407938016458383,2.6929982046678633
2020,1,ANHEUSER BUSCH INC,36781,BUD LIGHT BLK CHERRY SLTZR 15/25OZ CAN,BEER,0.0,0.0,113.93,113.93,4.744323247380668,1.0
2020,1,ANHEUSER BUSCH INC,36782,BUD LIGHT MANGO SLTZR 15/25OZ CAN,BEER,0.0,0.0,118.0,118.0,4.77912349311153,1.0
2020,1,ANHEUSER BUSCH INC,36783,BUD LIGHT SELTZER VARIETY PK  2/12 CAN,BEER,3.5,29.0,893.0,896.5,6.799613120362434,6.666666666666667
2020,1,ANHEUSER BUSCH INC,36784,BUD LIGHT BLACK CHERRY SELTZER 2/12 CN,BEER,1.0,30.0,131.0,132.0,4.890349128221754,15.5
2020,1,ANHEUSER BUSCH INC,36785,GOOSE ISLAND SO-LO 4/6PK 12OZ CAN,BEER,0.0,1.0,80.75,80.75,4.403665809777363,2.0
2020,1,KYSELA PERE ET FILS LTD,367893,CH SUAU BORD ROSE - 750ML,WINE,0.24,0.0,1.0,1.24,0.8064758658669484,0.8064516129032259
2020,1,DIAGEO NORTH AMERICA INC,36790,KETEL ONE VODKA - 1.75L,LIQUOR,55.78,82.0,1.0,56.78,4.056642695038089,1.4617823177175062
2020,1,SIERRA NEVADA BREWING CO,36796,SIERRA NEVADA FANTASTIC HAZE IPA 4/6 CN,BEER,0.0,0.0,126.0,126.0,4.844187086458591,1.0
2020,1,SIERRA NEVADA BREWING CO,36798,SIERRA NEVADA HAZY LITTLE THING 1/6 KG,KEGS,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,1,MILLER BREWING COMPANY,36799,ST ARCHER GOLD 4/6 SLIM CAN,BEER,0.0,0.0,91.0,91.0,4.5217885770490405,1.0
2020,1,MILLER BREWING COMPANY,36800,ST ARCHER GOLD 2/12 SLIM CAN,BEER,0.0,0.0,47.0,47.0,3.871201010907891,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,368113,BERTANI RIPASSO SECCO BERTANI - 750ML,WINE,0.17,0.0,0.0,0.17,0.15700374880966478,0.8547008547008548
2020,1,FLYING DOG BREWERY LLLP,36817,FLYING DOG FAMILY DRAMA SURVIVAL 2/12 NR,BEER,6.58,9.0,20.0,26.58,3.3170908723651555,1.3192612137203166
2020,1,CLIPPER CITY BREWING CO,36822,HEAVY SEAS SUN BURST 4/6 CAN,BEER,0.25,0.0,0.0,0.25,0.22314355131420976,0.8
2020,1,NEW BELGIUM BREWING INC,36876,NB VOODOO RNGR AMERICAN HAZE 4/6 CAN,BEER,1.25,3.0,22.0,23.25,3.188416617383492,1.7777777777777777
2020,1,NEW BELGIUM BREWING INC,36877,NB VOODOO RANGER ROTATOR STARSHIP IPA 4/6 CAN,BEER,1.5,2.0,40.0,41.5,3.7495040759303713,1.2
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",368784,LOS DOS GREN/SYR - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,RELIABLE CHURCHILL LLLP,36880,LINDEMANS STRAWBERRY LAMBIC - 12OZ,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,368830,CH DE CAMPUGET ROSE - 750ML,WINE,0.66,0.0,7.0,7.66,2.1587147225743437,0.6024096385542168
2020,1,LEGENDS LTD,3689,OMMEGANG ABBEY ALE NR - 25.4OZ,BEER,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",368911,GRAHAM BECK CAB GAME RESERVE - 750ML,WINE,0.08,0.0,1.0,1.08,0.7323678937132266,0.9259259259259258
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,368938,A TO Z CHARD - 750ML,WINE,0.48,1.0,2.0,2.48,1.247032293786383,1.3513513513513513
2020,1,BACCHUS IMPORTERS LTD,369004,ALEXANDER VALLEY DRY ROSE SANG - 750ML,WINE,3.47,2.0,0.0,3.47,1.4973884086254776,0.6711409395973154
2020,1,E M D SALES INC,369284,SANTIAGO QUEIROLO BORGONA - 750ML,WINE,1.15,3.0,9.0,10.15,2.411439497906128,1.8604651162790697
2020,1,MONSIEUR TOUTON SELECTION,369306,ANDER BRUNEL CDR RGE - 750ML,WINE,0.0,1.0,1.0,1.0,0.6931471805599453,2.0
2020,1,CONSTANTINE WINES INC,369411,LEESE FITCH MER - 750ML,WINE,1.16,1.0,7.0,8.16,2.214846178686039,0.9259259259259258
2020,1,CONSTANTINE WINES INC,369420,LEESE FITCH CHARD - 750ML,WINE,0.24,3.0,18.0,18.24,2.9569914452375605,3.2258064516129035
2020,1,WAGNER WINE COMPANY LLC,36943,CAYMUS CONUNDRUM WHITE - 750ML,WINE,0.16,0.0,4.0,4.16,1.6409365794934714,0.8620689655172414
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",369470,VILLA WOLF RIES - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",369489,ELIZABETH SPENCER CAB - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,BACCHUS IMPORTERS LTD,36951,ADELSHEIM VYD OREGON P/NOIR - 750ML,WINE,0.41,1.0,0.0,0.41,0.3435897043900769,1.4184397163120568
2020,1,LEGENDS LTD,3697,OMMEGANG HENNEPIN FARMHOUSE ALE 750ML,BEER,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,DIONYSOS IMPORTS INC,369829,PAUL THIBERT MACON FUISSE - 750ML,WINE,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,1,NICHE IMPORTERS,369845,LENZ MOSER GRUN VELT - 1L,WINE,15.55,17.25,12.0,27.55,3.351656936102019,1.1027190332326284
2020,1,CONSTELLATION BRANDS,36986,SVEDKA VODKA - 1.75L,LIQUOR,204.13,178.0,1.0,205.13,5.328507037711094,0.8726173645980598
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,369870,ANTINORI SANTA CHRISTINA CHN - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,LANTERNA DISTRIBUTORS INC,370070,KIONA RIES - 750ML,WINE,1.0,1.0,1.0,2.0,1.0986122886681098,1.0
2020,1,PROXIMO SPIRITS INC,37010,HANGAR ONE VODKA - 750ML,LIQUOR,0.49,0.0,1.0,1.49,0.9122827104766162,0.6711409395973155
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,370152,CALINA RES CHARD - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,ROYAL WINE CORP,37060,BARTENURA P/GRIG - 750ML,WINE,1.39,2.0,5.0,6.39,2.0001277349601105,1.2552301255230127
2020,1,INTERNATIONAL CELLARS LLC,370606,ANNE AMIE P/GRIS - 750ML,WINE,0.16,1.0,0.0,0.16,0.1484200051182733,1.7241379310344829
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",370657,RIDGE ZIN EAST BENCH - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,MONSIEUR TOUTON SELECTION,370762,TOMAIOLO P/GRIG - 375ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,GRAPES OF SPAIN INC,371394,LAS COLINAS DEL EBRO GARN BLC - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,371688,HAKUTSURU JUNMAI NIGORI SOYURI - 720ML,WINE,1.67,0.0,1.0,2.67,1.3001916620664788,0.37453183520599254
2020,1,KYSELA PERE ET FILS LTD,371696,BALDUCCIS P/GRIG - 750ML,WINE,0.0,0.0,24.0,24.0,3.2188758248682006,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",371742,POLIZIANO VINO NOBILE MONTEPUL - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,PROXIMO SPIRITS INC,37176,HANGAR ONE VODKA - LIME - 750ML,LIQUOR,0.16,0.0,0.0,0.16,0.1484200051182733,0.8620689655172414
2020,1,PROXIMO SPIRITS INC,37184,HANGAR ONE VODKA - MANDARIN - 750ML,LIQUOR,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,1,LEGENDS LTD,3719,OMMEGANG 3 PHILOSOPHERS NR - 25.4OZ,BEER,0.0,0.0,6.0,6.0,1.9459101490553132,1.0
2020,1,KYSELA PERE ET FILS LTD,371947,BALDUCCIS P/GRIG - 1.5L,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",371980,NAUTILUS S/BLC - 750ML,WINE,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,1,MONSIEUR TOUTON SELECTION,372161,TOMAIOLO TOSCANA - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,BARON FRANCOIS LTD,372218,ANTONIN RODET MACON VIL - 750ML,WINE,0.91,0.0,0.0,0.91,0.6471032420585384,0.5235602094240838
2020,1,CONSTANTINE WINES INC,372285,PASSION HAS RED LIPS - 750ML,WINE,0.16,0.0,0.0,0.16,0.1484200051182733,0.8620689655172414
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,372714,SEPTIMA MALBEC - 750ML,WINE,0.24,1.75,5.0,5.24,1.8309801823813363,2.217741935483871
2020,1,LANTERNA DISTRIBUTORS INC,372749,DUCK POND CHARDONNAY - 750ML,WINE,0.17,1.0,0.0,0.17,0.15700374880966478,1.7094017094017095
2020,1,CONSTANTINE WINES INC,373044,LEESE FITCH CAB - 750ML,WINE,42.6,39.0,64.0,106.6,4.678420647727684,0.9174311926605504
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",37311,CH PEYRAUD COTES DE BLAYE - 750ML,WINE,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",373168,FAMILIA ZUCCARDI SERRE A MAL - 750ML,WINE,0.0,0.0,6.0,6.0,1.9459101490553132,1.0
2020,1,BACCHUS IMPORTERS LTD,373346,EMERITUS VYDS P/NOIR - 750ML,WINE,0.33,1.0,0.0,0.33,0.2851789422336624,1.5037593984962405
2020,1,BACCHUS IMPORTERS LTD,37397,CH DE BEAUCASTLE CDP RED - 750ML,WINE,0.17,1.0,0.0,0.17,0.15700374880966478,1.7094017094017095
2020,1,DIONYSOS IMPORTS INC,374156,GASPARINI PROSECCO BRUT - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,DIONYSOS IMPORTS INC,37419,KOURTAKI WH - 1.5L,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,DEUTSCH FAMILY WINE & SPIRITS,37427,PETER LEHMANN CLANCYS RED - 750ML,WINE,0.32,0.0,1.0,1.32,0.8415671856782186,0.7575757575757576
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,37451,GOLAN HEIGHTS MT HERMON INDIGO RED - 750ML,WINE,0.42,0.0,2.0,2.42,1.2296405510745139,0.7042253521126761
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,37478,GOLAN HEIGHTS MT HERMON WHITE - 750ML,WINE,0.5,0.0,2.0,2.5,1.252762968495368,0.6666666666666666
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,375071,ARTESA CANEROS P/NOIR - 750ML,WINE,0.17,1.0,0.0,0.17,0.15700374880966478,1.7094017094017095
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",37508,EXCELSIOR CHARD - 750ML,WINE,0.67,0.0,1.0,1.67,0.9820784724121582,0.5988023952095809
2020,1,DIONYSOS IMPORTS INC,375250,REGUENGOS RED - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",375365,ANIMA NEGRA AN/2 - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,375632,STELLINA DI NOTTE P/GRIG - 750ML,WINE,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,1,SCHUG CARNEROS ESTATE WINERY,375640,SCHUG SONOMA CAB/SAUV - 750ML,WINE,0.25,0.0,0.0,0.25,0.22314355131420976,0.8
2020,1,BACCHUS IMPORTERS LTD,37583,MARQUES DE CACERES RED - 750ML,WINE,12.29,10.17,7.0,19.29,3.0101281538377234,0.8404815650865313
2020,1,STOLI GROUP (USA) LLC,37613,STOLICHNAYA VODKA - RAZBERI - 1L,LIQUOR,4.23,4.0,1.0,5.23,1.8293763327993617,0.9560229445506692
2020,1,THE WINE GROUP,37621,SEVEN DEADLY ZINS ZIN - 750ML,WINE,41.8,37.0,19.0,60.8,4.123903364463645,0.8878504672897197
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",376230,BODEGAS PASO A PASO TEMP - 750ML,WINE,0.0,0.0,5.0,5.0,1.791759469228055,1.0
2020,1,BACCHUS IMPORTERS LTD,376299,WIEMER DRY RIES - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,GRAPES OF SPAIN INC,376477,CONDE DE SUBIRATS CAVA RSE - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,CONSTANTINE WINES INC,37648,MONTE VELHO RED - 750ML,WINE,1.14,2.0,0.0,1.14,0.76080582903376,1.4018691588785048
2020,1,BARON FRANCOIS LTD,376485,DOM D'UBY COLOMBARD UGNI BLC - 750ML,WINE,0.16,0.0,0.0,0.16,0.1484200051182733,0.8620689655172414
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",376531,TURNBULL S/BLC - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,376930,HAYES RANCH CHARD - 750ML,WINE,1.23,0.0,12.0,13.23,2.655352412101761,0.4484304932735426
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,376949,HAYES RANCH CAB - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",377082,TORTOISE CREEK CHEROKEE CAB - 750ML,WINE,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,1,YOUNG WON TRADING INC,377112,YW HAKKAISAN EIGHT PEAKS - 300ML,WINE,0.07,0.0,0.0,0.07,0.06765864847381481,0.9345794392523364
2020,1,YOUNG WON TRADING INC,377120,YW HAKKAISAN EIGHT PEAKS - 720ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,1,YOUNG WON TRADING INC,377139,YW KUBOTA MANJU - 720ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,YOUNG WON TRADING INC,377163,YW ONI KOROSHI GENBEI SAN NO - 1.8L,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,ROYAL WINE CORP,377333,KEDEM MALAGA - 1.5L,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,37753,CLOS DU BOIS RES MER - 750ML,WINE,0.67,0.0,0.0,0.67,0.5128236264286639,0.5988023952095809
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,37761,CLOS DU BOIS RES CHARD - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",377732,CIELO P/GRIG - 1.5L,WINE,0.0,1.33,17.0,17.0,2.8903717578961645,2.33
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",378054,AGRICOLA DE BORJA VINA BORGIA - 1.5L,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,J LOHR WINERY,37818,J LOHR HILLTOP CAB - 750ML,WINE,6.37,28.67,4.0,10.370000000000001,2.430978307762445,4.025780189959295
2020,1,SAZERAC CO,37826,CARAVELLA ORANGECELLO - 750ML,LIQUOR,0.99,0.0,0.0,0.99,0.688134638736401,0.5025125628140703
2020,1,YOUNG WON TRADING INC,378305,YW DASSAI 50 NIGORI OTTER FEST - 300ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,YOUNG WON TRADING INC,378313,YW KUBOTA SENJU - 720ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,YOUNG WON TRADING INC,378321,YW SHIRAKABE GURA WHITE LABEL - 300ML,WINE,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,1,BACARDI USA INC,37834,GREY GOOSE VODKA - 1.75L,LIQUOR,124.27,103.5,2.0,126.27,4.846310814003956,0.8341981320348049
2020,1,BACARDI USA INC,37842,GREY GOOSE VODKA - 1L,LIQUOR,118.84,107.67,127.0,245.84,5.5087403534528665,0.9067923898531375
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,37869,RAYMOND RES NAPA VLY CHARD - 750ML,WINE,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,1,J LOHR WINERY,37885,J LOHR ARROYO CHARD - 750ML,WINE,0.0,2.0,4.0,4.0,1.6094379124341003,3.0
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,37893,PEPE LOPEZ DE ORO TEQUILA 80 - 1L,LIQUOR,7.17,8.0,17.0,24.17,3.2256528091472245,1.1015911872705018
2020,1,CONSTANTINE WINES INC,379514,KINGS RIDGE P/NOIR - 750ML,WINE,0.16,0.0,2.0,2.16,1.1505720275988207,0.8620689655172414
2020,1,MONSIEUR TOUTON SELECTION,379590,CH JAUMARD - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,MOET HENNESSY USA,37966,ARDBEG ISLAY MALT 10YR - 750ML,LIQUOR,29.01,23.0,0.0,29.01,3.4015306594522756,0.7997334221926025
2020,1,PUNTO VINO LLC,379735,BAUER ZWEIGELT - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,INTERNATIONAL CELLARS LLC,379816,KSARA PRIURE RED - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,1,JIM BEAM BRANDS CO,38008,CRUZAN DARK AGED RUM - 1.75L,LIQUOR,22.5,22.67,0.0,22.5,3.1570004211501135,1.0072340425531916
2020,1,JIM BEAM BRANDS CO,38024,CRUZAN RUM - LIGHT - 1.75L,LIQUOR,11.03,7.17,1.0,12.03,2.567254391136754,0.6791354945968413
2020,1,BACARDI USA INC,38032,BACARDI RUM - GOLD - 750ML,LIQUOR,75.36,74.33,0.0,75.36,4.335458998857547,0.9865112624410686
2020,1,MONSIEUR TOUTON SELECTION,380466,ELIZABETH CHAMBELLAN CHATNEUF - 750ML,WINE,0.24,1.0,0.0,0.24,0.2151113796169455,1.6129032258064517
2020,1,BACARDI USA INC,38059,BACARDI RUM - GOLD - 200ML,LIQUOR,10.82,11.0,0.0,10.82,2.469793011977952,1.015228426395939
2020,1,BACARDI USA INC,38067,BACARDI RUM GOLD - 50ML,LIQUOR,10.52,8.0,0.0,10.52,2.444084655267745,0.78125
2020,1,PROXIMO SPIRITS INC,38075,1800 TEQUILA RESERVA  REPOSADA - 750ML,LIQUOR,25.69,25.0,3.0,28.69,3.3908102887756684,0.9741476208317722
2020,1,BACARDI USA INC,38083,BACARDI RUM - WHITE - 750ML,LIQUOR,116.56,112.75,9.0,125.56,4.840716504019344,0.967591017352841
2020,1,SAZERAC CO,38091,MONTEZUMA TEQUILA - GOLD - 1.75L,LIQUOR,21.46,26.0,9.0,30.46,3.4487168976301317,1.2021371326803205
2020,1,STE MICHELLE WINE ESTATES,380938,14 HANDS RIES - 750ML,WINE,2.04,1.0,1.0,3.04,1.3962446919730587,0.6578947368421053
2020,1,BACARDI USA INC,38105,BACARDI RUM - WHITE - 200ML,LIQUOR,10.22,9.0,1.0,11.22,2.503073953743449,0.8912655971479501
2020,1,BACARDI USA INC,38113,BACARDI RUM - WHITE - 50ML,LIQUOR,16.97,15.0,2.0,18.97,2.994231147427724,0.8903728436282694
2020,1,BARON FRANCOIS LTD,381365,CH GAILLARD TOUR S/BLC - 750ML,WINE,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,1,JIM BEAM BRANDS CO,38148,RONRICO RUM - GOLD - 1L,LIQUOR,0.48,0.0,0.0,0.48,0.3920420877760237,0.6756756756756757
2020,1,SALVETO IMPORTS LLC,381578,JEZEBEL P/NOIR - 750ML,WINE,0.64,0.0,0.0,0.64,0.49469624183610705,0.6097560975609756
2020,1,CASTLE BRANDS USA CORP,38199,GOSLING BLACK SEAL RUM - 750ML,LIQUOR,10.57,11.0,5.0,15.57,2.8075938314384716,1.0371650821089022
2020,1,SAZERAC CO,38202,MONTEZUMA TEQUILA - WHITE - 1L,LIQUOR,25.98,27.0,122.0,147.98,5.00381206874813,1.0378057820607858
2020,1,MONSIEUR TOUTON SELECTION,382213,CANTINA GABRIELE SPUMANTE BIAN - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,MONTEBELLO BRANDS INC,38229,RON PABLO RUM - WHITE - 1.75L,LIQUOR,3.54,4.0,1.0,4.54,1.7119945007591924,1.1013215859030836
2020,1,PROXIMO SPIRITS INC,38237,JOSE CUERVO GOLD TEQUILA- SQUARE - 375ML,LIQUOR,35.54,39.0,1.0,36.54,3.6254070311583626,1.0946907498631637
2020,1,BACARDI USA INC,38245,BACARDI RUM - COCO - 1L,LIQUOR,4.35,6.5,2.0,6.35,1.9947003132247452,1.4018691588785048
2020,1,CAMPARI AMERICA LLC,38253,CORUBA RUM - DARK - 1L,LIQUOR,2.07,1.0,6.0,8.07,2.2049722641270453,0.6514657980456027
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,38261,EL JIMADOR TEQUILA - BLANCO - 750ML,LIQUOR,31.46,34.0,35.0,66.46000000000001,4.2115348296335045,1.0782501540357363
2020,1,SAZERAC CO,38288,MYERS ORIGINAL RUM- DARK - 750ML,LIQUOR,6.01,7.0,1.0,7.01,2.080690761080268,1.1412268188302426
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,382930,MIONETTO PRESTIGE COLL 1887 PROSECCO BRUT - 187ML,WINE,3.52,2.0,3.0,6.52,2.017566137961748,0.6637168141592921
2020,1,SAZERAC CO,38296,MONTE ALBAN MEZCAL - W/WORM - 750ML,LIQUOR,3.3,4.0,1.0,4.3,1.667706820558076,1.1627906976744187
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",382965,BODEGAS VOLVER TEMP - 750ML,WINE,0.73,1.0,6.0,6.73,2.0451088625993306,1.1560693641618498
2020,1,CAMPARI AMERICA LLC,38300,APPLETON RUM SIGNATURE BLEND 750ML,LIQUOR,20.62,17.0,0.0,20.62,3.073618812211062,0.8325624421831637
2020,1,LANTERNA DISTRIBUTORS INC,383040,TERRAPIN CEL P/NOIR - 750ML,WINE,0.0,0.0,5.0,5.0,1.791759469228055,1.0
2020,1,CAMPARI AMERICA LLC,38334,APPLETON RUM SIGNATURE BLEND - 1.75L,LIQUOR,17.67,19.0,0.0,17.67,2.9269179575536315,1.071237279057311
2020,1,BACARDI USA INC,38342,BACARDI RUM - LIMON - 200ML,LIQUOR,1.61,1.0,0.0,1.61,0.959350221334602,0.7662835249042145
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,383430,STEAK HOUSE CAB - 750ML,WINE,1.13,2.0,11.0,12.129999999999999,2.5748996883147046,1.4084507042253522
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",383619,VINACEOUS RED HAND SHZ - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",383627,VINACEOUS SNAKE CHARMER SHZ - 750ML,WINE,0.33,0.0,3.0,3.33,1.4655675420143985,0.7518796992481203
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,383813,RECANATI MER - 750ML,WINE,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,1,STE MICHELLE WINE ESTATES,383864,COLUMBIA CREST H3 CAB - 750ML,WINE,13.33,15.0,25.0,38.33,3.671987586443718,1.1165387299371947
2020,1,MONSIEUR TOUTON SELECTION,383880,DOM DURAND SANCERRE - 750ML,WINE,0.24,0.0,3.0,3.24,1.4445632692438664,0.8064516129032259
2020,1,BACARDI USA INC,38393,BACARDI RUM - GOLD - 375ML,LIQUOR,29.16,30.0,1.0,30.16,3.4391352210025476,1.0278514588859415
2020,1,BACARDI USA INC,38407,BACARDI RUM - WHITE - 375ML,LIQUOR,34.8,38.0,1.0,35.8,3.6054978451748854,1.0893854748603353
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",384119,CAROL SHELTON WILD THING ZIN - 750ML,WINE,0.32,0.0,0.0,0.32,0.2776317365982795,0.7575757575757576
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",384127,FRONT PORCH CAB - 750ML,WINE,0.17,0.0,1.0,1.17,0.7747271675523681,0.8547008547008548
